 SNF1-like kinase	NA
Ear-ps2	eosinophil-associated, ribonuclease A family, pseudogene 2
 ribonuclease A family	NA
Mir504	microRNA 504
Mrpl17	mitochondrial ribosomal protein L17
Gm26435	predicted gene, 26435
 26435	NA
Opalin	oligodendrocytic myelin paranodal and inner loop protein
AC146604.1	NA
Hist1h3b	NA
Gm3981	NA
4930447C04Rik	RIKEN cDNA 4930447C04 gene
Gm7592	predicted gene 7592
Cd300e	CD300E molecule
C330013F16Rik	NA
Gm13230	NA
Gm20399	NA
Gm8420	ribosomal protein L15 pseudogene
Gm20492	predicted gene 20492
Ndst2	N-deacetylase/N-sulfotransferase (heparan glucosaminyl) 2
Olfr125	NA
Gm13278	predicted gene 13278
Gm13330	NA
Mecr	mitochondrial trans-2-enoyl-CoA reductase
Rag1	recombination activating 1
Gm12788	NA
Gm14099	ubiquitin-conjugating enzyme E2S pseudogene
Gm24633	NA
Trim13	tripartite motif-containing 13
4930550L24Rik	NA
Mir137	microRNA 137
Kdr	kinase insert domain protein receptor
Gm20918	predicted gene, 20918
 20918	NA
Slc26a4	solute carrier family 26, member 4
 member 4	NA
Prss51	serine protease 51
Pth2r	parathyroid hormone 2 receptor
Vmn1r142	vomeronasal 1 receptor 142
Abhd12	abhydrolase domain containing 12
Gm14494	translocase of outer mitochondrial membrane 20 homolog pseudogene
Gm11809	PRP3 pre-mRNA processing factor 3 homolog pseudogene
Pld3	phospholipase D family member 3
A630073D07Rik	RIKEN cDNA A630073D07 gene
Tes	testin LIM domain protein
Rars2	arginyl-tRNA synthetase 2, mitochondrial
 mitochondrial	NA
Il6st	interleukin 6 signal transducer
Rims2	regulating synaptic membrane exocytosis 2
Gm4345	NA
Sec16b	SEC16 homolog B, endoplasmic reticulum export factor
 endoplasmic reticulum export factor	NA
Vmn2r-ps72	vomeronasal 2, receptor, pseudogene 72
 receptor	NA
Gck	glucokinase
Tmem88b	transmembrane protein 88B
Tfap2b	transcription factor AP-2 beta
Tm6sf2	transmembrane 6 superfamily member 2
Adhfe1	alcohol dehydrogenase, iron containing, 1
 iron containing	NA
Pcdh17	protocadherin 17
Dmtn	dematin actin binding protein
Zfr	zinc finger RNA binding protein
Padi2	peptidyl arginine deiminase, type II
 type II	NA
Ptpn6	protein tyrosine phosphatase, non-receptor type 6
 non-receptor type 6	NA
Uchl1os	ubiquitin carboxy-terminal hydrolase L1, opposite strand
 opposite strand	NA
Prrc1	proline-rich coiled-coil 1
Rhoh	ras homolog family member H
Gm1980	predicted gene 1980
Gm21209	predicted gene, 21209
 21209	NA
Mir3473d	microRNA 3473d
mmu-mir-6362	NA
mmu-mir-6966	NA
Gm11507	ubiquitin-conjugating enzyme MHR6BN pseudogene
Olfr774	NA
Gm23802	NA
Gm12090	60S ribosomal protein L7-like
Asb9	ankyrin repeat and SOCS box-containing 9
Fkbp9	FK506 binding protein 9
Thra	thyroid hormone receptor alpha
Mir1981	microRNA 1981
Mrpl10	mitochondrial ribosomal protein L10
Gm16754	predicted gene, 16754
 16754	NA
Sdr42e1	short chain dehydrogenase/reductase family 42E, member 1
 member 1	NA
Chst9	carbohydrate sulfotransferase 9
Celf3	CUGBP, Elav-like family member 3
 Elav-like family member 3	NA
Inhba	inhibin beta-A
Vmn1r64	vomeronasal 1 receptor 64
Gm24183	predicted gene, 24183
 24183	NA
Vmn2r-ps58	vomeronasal 2, receptor, pseudogene 58
 receptor	NA
Gm2214	60S ribosomal protein L35a pseudogene
Zfp259	NA
Dntt	deoxynucleotidyltransferase, terminal
 terminal	NA
4930544L04Rik	RIKEN cDNA 4930544L04 gene
Col6a1	collagen, type VI, alpha 1
 type VI	NA
Gm22002	NA
2610303G11Rik	RIKEN cDNA 2610303G11 gene
Gm10175	ATP synthase, H+ transporting, mitochondrial F0 complex, subunit C2 (subunit 9) pseudogene
 H+ transporting	NA
 subunit C2 (subunit 9) pseudogene	NA
Rpl35a-ps7	ribosomal protein L35A, pseudogene 7
 pseudogene 7	NA
Fate1	fetal and adult testis expressed 1
mt-Ts1	NA
Pik3ap1	phosphoinositide-3-kinase adaptor protein 1
4930431P03Rik	RIKEN cDNA 4930431P03 gene
Ighv1-30	immunoglobulin heavy variable 1-30
Gm25147	predicted gene, 25147
 25147	NA
Gm25060	NA
Gm25654	NA
Col10a1	collagen, type X, alpha 1
 type X	NA
Scgb2b20	secretoglobin, family 2B, member 20
 family 2B	NA
Zdhhc4	zinc finger, DHHC domain containing 4
 DHHC domain containing 4	NA
Ppl	periplakin
Gm24369	NA
Myoc	myocilin
Gm12791	growth factor receptor bound protein 2 pseudogene
Csde1	cold shock domain containing E1, RNA binding
 RNA binding	NA
Gm8550	translation machinery associated 16 pseudogene
Gm21958	NA
Ckb	creatine kinase, brain
 brain	NA
Htr2c	5-hydroxytryptamine (serotonin) receptor 2C
Gm2155	predicted gene 2155
2810442N19Rik	RIKEN cDNA 2810442N19 gene
A430110L20Rik	RIKEN cDNA A430110L20 gene
Gm10722	NA
Supt7l	SPT7-like, STAGA complex gamma subunit
 STAGA complex gamma subunit	NA
Gtl3	NA
Gm15455	predicted gene 15455
Sec31b	SEC31 homolog B, COPII coat complex component
 COPII coat complex component	NA
Mir10a	microRNA 10a
Gm26252	NA
Gm11025	serum/glucocorticoid regulated kinase 1 pseudogene
Kdm5c	lysine demethylase 5C
Gm13992	60S ribosomal protein L39 pseudogene
Tmem255b	transmembrane protein 255B
Bst2	bone marrow stromal cell antigen 2
Atoh8	atonal bHLH transcription factor 8
Gm26540	NA
Cenpw	centromere protein W
Gm13606	NA
Gm23062	NA
Gm1720	predicted gene 1720
Gm12438	NA
mmu-mir-6939	NA
Gm23494	predicted gene, 23494
 23494	NA
Gm22269	predicted gene, 22269
 22269	NA
Gm10658	predicted gene 10658
Rpl21-ps4	ribosomal protein L21, pseudogene 4
 pseudogene 4	NA
Gm26575	NA
Gm26678	NA
Mirlet7d	microRNA let7d
Mrgprb5	MAS-related GPR, member B5
 member B5	NA
Stra8	stimulated by retinoic acid gene 8
Gm13180	predicted gene 13180
Trmt2a	TRM2 tRNA methyltransferase 2A
Vstm5	V-set and transmembrane domain containing 5
9230009I02Rik	RIKEN cDNA 9230009I02 gene
Gm21598	NA
Lims2	LIM and senescent cell antigen like domains 2
Rps24	ribosomal protein S24
Gm17065	NA
Uggt1	UDP-glucose glycoprotein glucosyltransferase 1
Nicn1	nicolin 1
Trim52	tripartite motif-containing 52
Gm25482	predicted gene, 25482
 25482	NA
RP23-341H6.1	NA
Gm11940	NA
Gm9085	transcription initiation factor IIA subunit 1-like
Asb18	ankyrin repeat and SOCS box-containing 18
Arxes1	adipocyte-related X-chromosome expressed sequence 1
Itpka	inositol 1,4,5-trisphosphate 3-kinase A
4	NA
Gm26914	NA
Gm22391	predicted gene, 22391
 22391	NA
Gm24632	NA
Gm22418	predicted gene, 22418
 22418	NA
Tpm3	tropomyosin 3, gamma
 gamma	NA
Gm26745	NA
Gm24428	NA
Nup133	nucleoporin 133
Gm22976	NA
Rergl	RERG/RAS-like
Apbb1ip	amyloid beta precursor protein binding family B member 1 interacting protein
Gm26514	NA
Hmces	5-hydroxymethylcytosine (hmC) binding, ES cell specific
 ES cell specific	NA
Thnsl2	threonine synthase-like 2 (bacterial)
Arntl	NA
Taf1c	TATA-box binding protein associated factor, RNA polymerase I, C
 RNA polymerase I	NA
Gm20407	NA
Gm20783	predicted gene, 20783
 20783	NA
Gm22972	predicted gene, 22972
 22972	NA
Pbxip1	pre B cell leukemia transcription factor interacting protein 1
Oaz1	ornithine decarboxylase antizyme 1
Gm23275	predicted gene, 23275
 23275	NA
Gm23350	predicted gene, 23350
 23350	NA
Tmprss13	transmembrane protease, serine 13
 serine 13	NA
Gm13079	NA
Dcun1d3	defective in cullin neddylation 1 domain containing 3
Gm20530	NA
Gm22221	predicted gene, 22221
 22221	NA
Gm8946	NA
Gng7	guanine nucleotide binding protein (G protein), gamma 7
 gamma 7	NA
Otof	otoferlin
Cyp2c70	cytochrome P450, family 2, subfamily c, polypeptide 70
 family 2	NA
 polypeptide 70	NA
Gm8225	ribosomal protein S2 pseudogene
Gm21530	predicted gene, 21530
 21530	NA
Cbx4	chromobox 4
Cbx5	chromobox 5
Spon2	spondin 2, extracellular matrix protein
 extracellular matrix protein	NA
Elavl2	ELAV like RNA binding protein 1
4930547M16Rik	RIKEN cDNA 4930547M16 gene
Zbtb7a	zinc finger and BTB domain containing 7a
Sec24b	SEC24 homolog B, COPII coat complex component
 COPII coat complex component	NA
Ccdc91	coiled-coil domain containing 91
Gm27028	NA
Phf1	PHD finger protein 1
PCGEM1	NA
Gm22877	NA
Zbtb20	zinc finger and BTB domain containing 20
Mir196a-2	microRNA 196a-2
BC028471	cDNA sequence BC028471
Tifab	TRAF-interacting protein with forkhead-associated domain, family member B
 family member B	NA
Sc4mol	NA
Aplf	aprataxin and PNKP like factor
Gm22145	predicted gene, 22145
 22145	NA
Psen1	presenilin 1
Mir669d-2	microRNA 669d-2
Gm11704	40S ribosomal protein S28 pseudogene
Olfr948	NA
Gm25421	predicted gene, 25421
 25421	NA
Gm23555	predicted gene, 23555
 23555	NA
Zdhhc25	zinc finger, DHHC domain containing 25
 DHHC domain containing 25	NA
Folh1	folate hydrolase 1
Vmn2r-ps19	vomeronasal 2, receptor, pseudogene 19
 receptor	NA
Gm6798	developmental pluripotency associated 5 pseudogene
Mecp2	methyl CpG binding protein 2
Mir743	microRNA 743
Fam46c	NA
Klhdc4	kelch domain containing 4
Aanat	arylalkylamine N-acetyltransferase
Mir467g	microRNA 467g
Gm21877	predicted gene, 21877
 21877	NA
Sirt4	sirtuin 4
Ovch2	ovochymase 2
Snord58b	small nucleolar RNA, C/D box 58B
 C/D box 58B	NA
Dcaf11	DDB1 and CUL4 associated factor 11
Gm11951	predicted gene 11951
Slc4a10	solute carrier family 4, sodium bicarbonate cotransporter-like, member 10
 sodium bicarbonate cotransporter-like	NA
Pomgnt2	protein O-linked mannose beta 1,4-N-acetylglucosaminyltransferase 2
4-N-acetylglucosaminyltransferase 2	NA
Itih4	inter alpha-trypsin inhibitor, heavy chain 4
 heavy chain 4	NA
Mavs	mitochondrial antiviral signaling protein
Rbpsuh-ps1	NA
Gm590	NA
Cacng3	calcium channel, voltage-dependent, gamma subunit 3
 voltage-dependent	NA
1810059C17Rik	RIKEN cDNA 1810059C17 gene
Ighv9-1	immunoglobulin heavy variable 9-1
Gabrg1	gamma-aminobutyric acid type A receptor subunit gamma 1
Gm7855	predicted gene 7855
1810063I02Rik	RIKEN cDNA 1810063I02 gene
Mrps10	mitochondrial ribosomal protein S10
Nol3	nucleolar protein 3 (apoptosis repressor with CARD domain)
Odf3l2	NA
Atp2b1	ATPase, Ca++ transporting, plasma membrane 1
 Ca++ transporting	NA
Ighd3-1	immunoglobulin heavy diversity 3-1
Gm25275	predicted gene, 25275
 25275	NA
Gm11610	NA
Gm12440	predicted gene 12440
Rad18	RAD18 E3 ubiquitin protein ligase
Snhg11	small nucleolar RNA host gene 11
4930422G04Rik	NA
n-R5s160	NA
Gm15733	NA
Vmn1r-ps18	vomeronasal 1 receptor, pseudogene 18
 pseudogene 18	NA
Muc1	mucin 1, transmembrane
 transmembrane	NA
4430402I18Rik	NA
Plin4	perilipin 4
Gm15215	NA
Gm13378	PHD finger protein 3 pseudogene
Nat14	N-acetyltransferase 14
Gm16334	NA
Trpm8	transient receptor potential cation channel, subfamily M, member 8
 subfamily M	NA
Gm14661	predicted gene 14661
Gm15159	ribosomal protein L7 pseudogene
Vmn1r87	vomeronasal 1 receptor 87
Olfr568	NA
4930467E23Rik	NA
Gm24180	NA
Gm15275	NA
Nars	NA
1700112D23Rik	RIKEN cDNA 1700112D23 gene
Agfg2	ArfGAP with FG repeats 2
5S_rRNA	NA
Gm13753	NA
1700121F15Rik	NA
Smdt1	single-pass membrane protein with aspartate rich tail 1
Gm6055	microtubule-associated protein 1 light chain 3 pseudogene 2
Rfc5	replication factor C (activator 1) 5
Dusp26	dual specificity phosphatase 26
Gm6264	predicted gene 6264
Olfr1480	NA
Vwa5b2	von Willebrand factor A domain containing 5B2
Gm21728	predicted gene, 21728
 21728	NA
Gm21752	predicted gene, 21752
 21752	NA
Gm17045	predicted gene 17045
Alyref2	Aly/REF export factor 2
Nyx	nyctalopin
Gm21155	predicted gene, 21155
 21155	NA
Gm13476	NA
Gm15426	ribosomal protein L19 pseudogene
Gm21776	NA
Gm12590	NA
Olfr1457	NA
Creld1	cysteine-rich with EGF-like domains 1
Matr3-ps2	matrin 3, pseudogene 2
 pseudogene 2	NA
Jmjd1c	jumonji domain containing 1C
Gm10234	NA
Sema4d	sema domain, immunoglobulin domain (Ig), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 4D
 immunoglobulin domain (Ig)	NA
 (semaphorin) 4D	NA
Copz2	coatomer protein complex, subunit zeta 2
 subunit zeta 2	NA
Spata31d1d	spermatogenesis associated 31 subfamily D, member 1D
 member 1D	NA
uc_338	NA
Scgb1b3	secretoglobin, family 1B, member 3
 family 1B	NA
Wdr38	WD repeat domain 38
Actn4	actinin alpha 4
Yipf7	Yip1 domain family, member 7
 member 7	NA
0610009E02Rik	RIKEN cDNA 0610009E02 gene
Cyb561d1	cytochrome b-561 domain containing 1
Gm7954	predicted gene 7954
Myo7a	myosin VIIA
Trpm6	transient receptor potential cation channel, subfamily M, member 6
 subfamily M	NA
Nptx2	neuronal pentraxin 2
Tdpoz4	TD and POZ domain containing 4
Gm26484	NA
Dennd2c	DENN domain containing 2C
Wdr16	NA
Tyk2	tyrosine kinase 2
Olfr358	NA
Olfr782	NA
Pcif1	phosphorylated CTD interacting factor 1
Crygs	crystallin, gamma S
 gamma S	NA
Gm11752	NA
Klhl1	kelch-like 1
Ing1	inhibitor of growth family, member 1
 member 1	NA
Srsx	serine-rich, secreted, X-linked
 secreted	NA
Gm17332	NA
Gm24377	predicted gene, 24377
 24377	NA
Fam160a1	NA
Gm16026	NA
2510049J12Rik	NA
Gm16415	ribosomal protein L21 pseudogene
Gm8425	60S ribosomal protein L7a pseudogene
Zfp184	zinc finger protein 184 (Kruppel-like)
Rprd2	regulation of nuclear pre-mRNA domain containing 2
Fuk	NA
Gm13507	NA
Mkl2	NA
Trdj2	T cell receptor delta joining 2
Gm8604	glyceraldehyde-3-phosphate dehydrogenase pseudogene
M1ap	meiosis 1 associated protein
Galr2	galanin receptor 2
Gm14165	ribosomal protein, large, P0 pseudogene
 large	NA
Slc39a10	solute carrier family 39 (zinc transporter), member 10
 member 10	NA
Napa	N-ethylmaleimide sensitive fusion protein attachment protein alpha
n-R5s2	nuclear encoded rRNA 5S 2
Crk	v-crk avian sarcoma virus CT10 oncogene homolog
Heatr6	HEAT repeat containing 6
Gm25357	predicted gene, 25357
 25357	NA
Gm14011	NA
Gm14566	NA
Swap70	SWA-70 protein
Gm15214	NA
B4galt5	UDP-Gal:betaGlcNAc beta 1,4-galactosyltransferase, polypeptide 5
4-galactosyltransferase	NA
Gm7658	eukaryotic translation initiation factor 3, subunit M pseudogene
 subunit M pseudogene	NA
Olfr857	NA
Gm14657	NA
Zfp572	zinc finger protein 572
Gm11266	predicted gene 11266
Trav12-1	T cell receptor alpha variable 12-1
Tmprss11g	transmembrane protease, serine 11g
 serine 11g	NA
Vwa3b	von Willebrand factor A domain containing 3B
Klra4	killer cell lectin-like receptor, subfamily A, member 4
 subfamily A	NA
Gm10322	predicted gene 10322
Gm4861	predicted gene 4861
Gm11334	60S ribosomal protein L39 pseudogene
Hs1bp3	HCLS1 binding protein 3
Prok1	prokineticin 1
Gpr4	G protein-coupled receptor 4
Gm18889	heterogeneous nuclear ribonucleoprotein C pseudogene
Ermn	ermin, ERM-like protein
 ERM-like protein	NA
Mcph1	microcephaly, primary autosomal recessive 1
 primary autosomal recessive 1	NA
Myo1f	myosin IF
Pisd-ps2	phosphatidylserine decarboxylase, pseudogene 2
 pseudogene 2	NA
Gm23229	predicted gene, 23229
 23229	NA
Ctnnb1	catenin beta 1
9630001P10Rik	RIKEN cDNA 9630001P10 gene
Gm12658	NA
Gm23355	predicted gene, 23355
 23355	NA
Kif15	kinesin family member 15
Mcm9	minichromosome maintenance 9 homologous recombination repair factor
Gm5472	pescadillo homolog 1, containing BRCT domain pseudogene
 containing BRCT domain pseudogene	NA
Gm24990	NA
Gm12679	predicted gene 12679
Gm24117	predicted gene, 24117
 24117	NA
Gm24217	NA
Gm16755	predicted gene, 16755
 16755	NA
Gm12537	glyceraldehyde-3-phosphate dehydrogenase pseudogene
D330023K18Rik	RIKEN cDNA D330023K18 gene
Mdga2	MAM domain containing glycosylphosphatidylinositol anchor 2
Gm26120	NA
Olfr441	NA
RP23-163B8.5	NA
Ccdc41	NA
mmu-mir-6406	NA
Gm25364	predicted gene, 25364
 25364	NA
Gm9089	NA
Gm24942	predicted gene, 24942
 24942	NA
Dguok	deoxyguanosine kinase
Pramef17	NA
RP23-235K2.1	NA
mmu-mir-8097	NA
Gm11756	NA
2900055J20Rik	NA
Csf2rb2	colony stimulating factor 2 receptor, beta 2, low-affinity (granulocyte-macrophage)
 beta 2	NA
Gm12763	predicted gene 12763
Xkr7	X-linked Kx blood group related 7
Mroh3	maestro heat-like repeat family member 3
n-R5s34	NA
DAOA-AS1_1	NA
Gm25408	predicted gene, 25408
 25408	NA
Olfr223	NA
Hspb1	heat shock protein 1
Lcn3	lipocalin 3
Mir466k	microRNA 466k
Gm9112	NA
mmu-mir-7216	NA
Snx9	sorting nexin 9
Igkv9-120	immunoglobulin kappa chain variable 9-120
Serpina3m	serine (or cysteine) peptidase inhibitor, clade A, member 3M
 clade A	NA
Ndufs1	NADH:ubiquinone oxidoreductase core subunit S1
Ankfn1	ankyrin-repeat and fibronectin type III domain containing 1
Gm21951	NA
Dao	D-amino acid oxidase
Tfip11	tuftelin interacting protein 11
Gm13010	predicted gene 13010
Gm11857	predicted gene 11857
Trim30a	tripartite motif-containing 30A
Gm13726	ribosomal protein L7A pseudogene
5430403G16Rik	NA
Traj30	T cell receptor alpha joining 30
Vmn1r61	vomeronasal 1 receptor 61
mmu-mir-6919	NA
Gm19980	predicted gene, 19980
 19980	NA
Gm11449	60S ribosomal protein L29 pseudogene
Otop2	otopetrin 2
Msgn1	mesogenin 1
Ces2e	carboxylesterase 2E
Gm16432	NA
Mapre3	microtubule-associated protein, RP/EB family, member 3
 RP/EB family	NA
Il16	interleukin 16
Elovl2	ELOVL fatty acid elongase 2
Gm13776	dyskeratosis congenita 1, dyskerin homolog pseudogene
 dyskerin homolog pseudogene	NA
Wdr70	WD repeat domain 70
Gm14529	predicted gene 14529
Mybbp1a	MYB binding protein (P160) 1a
Magix	MAGI family member, X-linked
 X-linked	NA
Gm436	NA
Ano6	anoctamin 6
Ift80	intraflagellar transport 80
Phldb3	pleckstrin homology like domain, family B, member 3
 family B	NA
Gm15082	NA
Gm11703	predicted gene 11703
Gm22022	predicted gene, 22022
 22022	NA
Gm26555	predicted gene, 26555
 26555	NA
mmu-mir-6989	NA
Gm15283	predicted gene 15283
Gm10238	predicted pseudogene 10238
Msi1	musashi RNA-binding protein 1
Gm23251	NA
Svip	small VCP/p97-interacting protein
Pttg1	pituitary tumor-transforming gene 1
Crhr1	corticotropin releasing hormone receptor 1
Slc26a8	solute carrier family 26, member 8
 member 8	NA
Pno1	partner of NOB1 homolog
Olfr642	NA
Gm13853	predicted gene 13853
Trbv31	T cell receptor beta, variable 31
 variable 31	NA
mt-Tc	NA
Pcca	propionyl-Coenzyme A carboxylase, alpha polypeptide
 alpha polypeptide	NA
Tcf15	transcription factor 15
Dsel	dermatan sulfate epimerase-like
Sp8	trans-acting transcription factor 8
Atraid	all-trans retinoic acid induced differentiation factor
Gm15760	mitochondrial ribosomal protein S18B pseudogene
Gm16099	predicted gene 16099
Gm15123	NA
Gm15538	predicted gene 15538
Scarna3b	small Cajal body-specific RNA 3B
Gm25732	NA
Tmem91	transmembrane protein 91
4933405D12Rik	RIKEN cDNA 4933405D12 gene
Rapgef4	Rap guanine nucleotide exchange factor (GEF) 4
Gm10295	predicted gene 10295
1700030C12Rik	RIKEN cDNA 1700030C12 gene
Mrps21	mitochondrial ribosomal protein S21
Gm20851	predicted gene, 20851
 20851	NA
Trp53cor1	tumor protein p53 pathway corepressor 1
Lrfn2	leucine rich repeat and fibronectin type III domain containing 2
Olfr625-ps1	NA
Map3k4	mitogen-activated protein kinase kinase kinase 4
Csrp1	cysteine and glycine-rich protein 1
Fam49b	NA
Vmn2r-ps44	vomeronasal 2, receptor, pseudogene 44
 receptor	NA
Saa4	serum amyloid A 4
Gm8220	predicted gene 8220
Gm14765	NA
10-Mar	NA
Gpc2	glypican 2 cerebroglycan
Gstp1	glutathione S-transferase, pi 1
 pi 1	NA
Igkv4-57	immunoglobulin kappa variable 4-57
Ubxn10	UBX domain protein 10
4921515E04Rik	RIKEN cDNA 4921515E04 gene
Pcdhb12	protocadherin beta 12
Gm5514	NA
Ccdc88c	coiled-coil domain containing 88C
4930511M11Rik	NA
Gm3625	predicted gene 3625
Stau1	staufen double-stranded RNA binding protein 1
Gm25276	predicted gene, 25276
 25276	NA
Gm5916	predicted gene 5916
Gm15841	NA
AC113989.1	NA
F830208F22Rik	RIKEN cDNA F830208F22 gene
Snord1b	small nucleolar RNA, C/D box 1B
 C/D box 1B	NA
Txndc5	thioredoxin domain containing 5
Ssxb8	SSX member B8
Gm13161	tousled-like kinase 2 pseudogene
Zfp444	zinc finger protein 444
C330006A16Rik	NA
Gm11385	NA
Vmn1r6	vomeronasal 1 receptor 6
Olfr681	NA
P2rx6	purinergic receptor P2X, ligand-gated ion channel, 6
 ligand-gated ion channel	NA
Gm11817	NA
Evf-2_5p	NA
Scml1	Scm polycomb group protein like 1
Gm15407	predicted gene 15407
Gm14069	NA
Pelo	pelota mRNA surveillance and ribosome rescue factor
Gm4952	predicted gene 4952
Tmem206	NA
Gm8453	NA
Gm17399	predicted gene, 17399
 17399	NA
Gm10517	predicted gene 10517
4732440D04Rik	RIKEN cDNA 4732440D04 gene
Gm11879	NA
Trbj2-3	T cell receptor beta joining 2-3
Btg3	BTG anti-proliferation factor 3
Gm27006	NA
Gm24083	NA
Polg2	polymerase (DNA directed), gamma 2, accessory subunit
 gamma 2	NA
Olfr913	NA
Cylc2	cylicin, basic protein of sperm head cytoskeleton 2
 basic protein of sperm head cytoskeleton 2	NA
Mtag2	metastasis associated gene 2
Gm24457	predicted gene, 24457
 24457	NA
Lactbl1	lactamase, beta-like 1
 beta-like 1	NA
Gm8078	NA
Gm12573	NA
Gnptab	N-acetylglucosamine-1-phosphate transferase, alpha and beta subunits
 alpha and beta subunits	NA
Gm10045	predicted pseudogene 10045
Cbl	Casitas B-lineage lymphoma
Gm23572	NA
Dhcr7	7-dehydrocholesterol reductase
Olfr587-ps1	NA
Msr1	macrophage scavenger receptor 1
Als2	alsin Rho guanine nucleotide exchange factor
n-R5s13	nuclear encoded rRNA 5S 13
4930503B20Rik	NA
Gm13787	predicted gene 13787
Clpsl2	colipase-like 2
