,geneSymbol,Pax6_KO_3,Pax6_KO_4,Pax6_KO_5,Pax6_KO_6,Pax6_WT_3,Pax6_WT_4,Pax6_WT_5,Pax6_WT_6,Tbr2_KO_3,Tbr2_KO_4,Tbr2_KO_5,Tbr2_KO_6,Tbr2_WT_3,Tbr2_WT_4,Tbr2_WT_5,Tbr2_WT_6,neg_KO_3,neg_KO_4,neg_KO_5,neg_KO_6,neg_WT_3,neg_WT_4,neg_WT_5,neg_WT_6
ENSMUSG00000020712,Tcam1,0.0349734829932794,0.118224756770335,0,0.111364783680591,0.228563127524338,0.278261255369205,0.10614987343872,0.275021871004283,0.0480150002456131,0.0220627255742042,0,0.0678157985983642,0.0712104929020572,0.0842250387923684,0.0561021222029379,0.104682580852338,0,0.03052816777698,0.134917181256662,0.0951208629598152,0.0796516927059998,0.116960265256338,0.123433797698513,0.124216148157692
ENSMUSG00000020713,Gh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000020715,Ern1,4.39917034678513,3.98369260924122,4.24187492863197,3.38699917771741,3.82983765914634,4.55613510443096,3.64504092996788,4.35579726786717,4.52970680648189,3.97032959389824,4.48530719810415,3.35191871846989,4.26069871622378,4.56251765260957,3.85036422299776,4.21699297132778,3.34088984711731,5.11534506389557,5.45043622153428,4.42132199067713,4.42447464517096,4.87266224864694,4.19321510625191,4.32976791285401
ENSMUSG00000020716,Nf1,28.1269749225631,25.0950355388783,28.8975127707361,28.9675570818162,23.7769367125462,24.9404988606655,24.6920011440803,26.1557968434409,13.6765416805796,12.3279481675727,15.3532357013029,14.4056759951208,13.6124213723784,15.6075208168305,14.7492975750481,12.4385139521077,20.7987060723574,20.272864690129,19.8835927115173,21.3978169227072,19.2969970783893,21.0748942386183,16.1961527597843,16.9458778646348
ENSMUSG00000020717,Pecam1,0.210694457595993,0.199425498510987,0.320787664488997,0.0167726665209368,0.120483742399229,0.488937969052184,0.460432745828992,0.33136867694543,0.303724943750188,0.159497777176135,0.302711938316311,0.122564969335772,0.314600670418936,0.101481164273913,0.101394586948662,0.0945975537952724,0.51492838427083,0.478176593285156,0.682748525727356,0.472763518313764,0.503846834593058,0.634154501794478,0.464759562625264,0.334075221843503
ENSMUSG00000020718,Polg2,5.96456855412655,6.70053193550758,5.88147106394654,6.66664978229696,5.88151274732106,6.93068127985164,4.90071254077489,5.3003583775667,1.61293364461434,1.74832411951472,2.01974742314629,1.36295847443177,1.81964933224657,1.95875420794814,1.30472208164518,1.93859835449871,2.35590374820109,1.76177523609925,1.13885463451216,1.92538951535648,1.47505572709082,2.51856585882564,1.35556152761742,1.42147074227838
ENSMUSG00000020719,Ddx5,90.3660538657573,94.0618520091516,117.623254598916,129.006045316529,87.1676047748333,108.169987481139,114.882315293796,129.320284143868,91.5111196681105,91.4084660956016,78.8756710007311,112.851626539955,107.674638599192,112.177542575823,114.050106230211,122.812588752148,77.4116315891046,83.6005548708657,79.3630939729008,100.795370100943,85.8782344829638,100.324120666313,78.6909162418584,93.1916218637705
ENSMUSG00000020720,Psmd12,28.6812662296957,27.4285720183073,27.2397899918862,33.2032694193265,27.6791759370696,32.4495971870994,30.731322030593,34.2792077314874,17.7840020615261,14.5309158379776,15.1433675506987,16.841324393532,18.7602148367476,17.0989440777722,19.9052616865264,18.2743618700906,16.9143102504421,16.1283687018544,15.8990603137183,17.5482731169256,15.1739331120901,15.4892656002666,14.8168085540841,16.5130105723018
ENSMUSG00000020721,Helz,21.1606589252089,19.4014338680344,22.4512632002334,18.8797656423969,19.5238854464521,18.9227518447847,23.1700139168005,18.1594506372731,13.4299908969361,11.8303373213235,13.4856518534611,12.2452865242575,12.3787352598948,14.8651557564578,13.8310600994822,13.3216168820397,14.3434947323987,16.1792795590176,16.9521554932853,16.6419020668969,15.6339690150825,14.5777551776176,16.5544217442724,14.6268560315334
ENSMUSG00000020722,Cacng1,0,0.710295095920408,0.0940924774849279,0.250905125121843,0.772429912954548,1.11453026970404,0.318874559761472,0.206541645317868,0.0721186072544196,0.198829494846471,0,0,0,0.168674857512125,0.168530954768153,0.0786167020332208,1.17377521756422,1.00877385147439,0.810583289151316,1.50015272904919,0.478547879956623,0.439186264253181,1.11238657077219,0.892884370023824
ENSMUSG00000020723,Cacng4,18.5360438143625,15.3360559224961,18.9678064409777,13.0903929671028,18.8005479634096,17.0355562028364,19.2954162558344,17.8234174001394,4.63608666986901,7.24753438012074,6.21105625157428,8.39846025405465,4.9325865114188,6.60016460633738,5.29917891622044,8.10257816717493,39.521709273943,36.6853789920607,45.0561644275983,39.2832401466368,51.2021132888554,40.2930240358361,42.6203265313082,39.789611493386
ENSMUSG00000020728,Cep112,12.707670266897,9.32414437324986,11.7236027040103,11.790888496097,10.9713262353415,11.0321237274459,13.0414685900775,12.0943261689205,2.91744584488324,1.80975089195885,2.05236243069646,1.99160631953868,2.39417941782316,2.43939354458851,1.63623770044701,1.79687861941096,4.02123746827853,2.35575612281815,3.36106555904046,2.32630971375958,3.55719944954153,3.07362106626833,2.00624397405814,1.94618038898144
ENSMUSG00000020732,Rab37,0.0738576969178898,0.233024766365183,0.110245313676055,0.156788243290648,0.100559199633128,0.0652930725544252,0.0149446275850686,0.169399024860612,0.20279806482725,0.0621233368513427,0.137555030882196,0.0318255004804331,0.100255823402821,0.0988156177451426,0.118477577395172,0.0368451260185714,0.0687638483460462,0.0859599891176201,0.208941910124764,0.0334796883513346,0.0280350047873275,0,0.130334974380344,0.053089002908672
ENSMUSG00000020733,Slc9a3r1,13.5651330545278,11.3371952936067,18.1929393791403,9.93049900151071,18.0423577174485,15.366767023783,20.3999212774072,16.4163055001284,2.62039681340422,1.16106096185412,1.79551423984189,0.396537469622435,1.89687489941286,1.4227395643763,1.09348136366453,0.816143466717862,0.618785331415265,0.892532614279705,0.578524873228568,0.231749011574823,0.853866145808318,0.284957737169986,0.240583692968739,1.28836343590466
ENSMUSG00000020734,Grin2c,0.599180402697644,0.704513460237912,0.583291167255683,0.85028128862183,0.468198203255136,0.241818993151241,0.426976643987934,0.332898222654976,0.37554078810327,0.131474046224998,0.187144128631525,0.252575815307785,0.247537871164004,0.10456367730427,0.229843834381542,0.0974709756199055,0.0363819050709178,0.159180424557197,0.10049816638376,0.0354271866016703,0.0296657882700924,0.174244556379503,0,0.168531498215141
ENSMUSG00000020736,Nt5c,7.13655395423563,6.14785328154058,10.6181710096522,6.13932560981614,5.82996370364272,8.16607285274435,6.14879659868472,8.48587220401373,9.40268483757161,5.88169039886627,9.00382140739427,7.43990866494334,9.1404289520809,11.3653562872874,8.49366445197321,12.9200343209859,5.46551956020636,6.63136073942904,7.63754328253504,9.078869172747,7.99563254956473,8.85368688645694,10.3593438847395,10.0161800028488
ENSMUSG00000020737,Hn1,42.6817753491662,35.4202911671632,47.0304763916522,31.4984589464269,43.1478047416059,40.5663216459419,53.2267967337389,36.5528254155953,48.1188502787176,37.1717399869752,51.467509155077,47.1632739611555,40.5725069352846,52.0069952888868,60.4353258566058,63.6033630007324,42.1684140595507,43.1729945343766,41.976031111291,46.1686304492383,55.1397274939736,43.3423502838844,53.1223683619492,60.5848800647689
ENSMUSG00000020738,Sumo2,6.57614297960727,10.0163064897292,13.3362536650916,7.64195922853344,8.0891071382303,10.3742079320309,8.71798637983812,8.24732925265666,3.06134348340175,2.43188171893728,2.23232617184644,2.3939706107358,3.53985063103452,2.79119967266752,2.48568596276565,1.86655795374612,3.3779844394878,2.50724887613519,3.90737565587843,4.98540716432128,2.92655735458496,4.1709539755123,2.40098645200657,3.19284156860168
ENSMUSG00000020739,Nup85,25.7401528622395,20.5999007325379,21.6295117364592,20.9537528672779,19.6658145726251,22.1298669166683,27.6262367927208,26.8639901146857,6.33327073254454,5.7468674721676,6.96192744399551,6.91548851503035,9.4191111210172,9.02447860258003,6.9025001589666,6.61383618062167,8.71614788496199,11.3695735089338,9.81014112948886,10.227080457621,11.6539485779451,11.0518985300921,12.2450703108867,10.0509028407088
ENSMUSG00000020740,Gga3,9.22430794167402,8.23942311267674,10.6889054422878,7.10897854511889,9.13183808204043,8.79085750229061,10.4590855601763,7.41484506691147,6.1012341737239,4.37424888662236,6.55767610681512,4.7262779272319,5.21956378910477,6.12289732769014,5.79746484402446,5.97486935452478,8.67126441975565,7.92346006976251,9.59730614355158,9.5152544528263,8.66171662721488,8.16886451510917,9.4367460753841,8.97681957683654
ENSMUSG00000020741,Cluh,9.10188391172618,8.60961336053055,8.20590018270047,6.42634063933523,9.41386911533223,8.04195855528171,9.04110894970329,7.95495051644178,5.04271226203019,3.28469261141785,4.57485172357951,4.13508796268414,3.34216916466311,5.08704380715551,4.03055178897649,4.00199155989935,5.07321101993208,6.7470725232551,6.50862726494459,6.17510246929222,5.35472040838729,5.65247987565349,7.19401484242496,6.31546075448684
ENSMUSG00000020743,Mif4gd,4.3740169396928,2.86892076429345,4.50206758067561,3.17018417544082,4.47983729947702,4.58821892186557,5.15180719089256,3.85030619405996,0.896280004584777,0.411837544051812,0.885846577699772,0.675143950490381,0.576013764807752,0.995727125278666,0.890153672286614,1.12359303448176,1.04847763292809,0.968760524122831,0.654798053032334,0.754625512814534,1.5611731770376,0.218325828478497,0.460819511407784,0.886075190191535
ENSMUSG00000020744,Slc25a19,3.91119249450921,3.10703822770609,3.03582624326433,2.67247819436577,3.35487070489896,3.24154318847882,3.52175011799751,3.20380669401413,2.7072064072909,3.10473951801206,3.4340436281129,3.26535484623817,3.65002417170107,4.08162989780085,3.1370366990376,4.60962178307604,2.91315498606598,4.49517792073476,3.74690414044583,3.47940114372582,4.75077040886893,3.65150761564818,4.65884405441513,4.06821769286652
ENSMUSG00000020745,Pafah1b1,25.0573881025437,25.5818907121407,27.1081307917131,29.8612743767239,23.6566876045037,27.4936775783228,27.7881213134473,30.4630462621925,19.3354708993233,17.4421762017045,19.9895608198614,21.1508405523981,19.4229851744682,21.9763263172826,20.983873268472,21.2103449089881,22.8307592023797,22.0867803119615,20.7430033158382,24.3091945265052,21.0470904183781,23.4927215540038,17.1986392206531,20.5691611523927
ENSMUSG00000020747,2310067B10Rik,12.5014132803382,8.42201214594898,9.58832544170608,6.68756812973266,10.1763871666571,9.1264991402056,8.974627529384,5.94813771921881,13.4505588120474,9.71818339802666,13.0392144754284,9.68495137424314,13.3590884684259,14.1992033641934,11.3070036616089,13.3355705599581,13.1715002636591,13.447039091548,12.5526216159138,11.7708533015837,12.140909260712,10.3778527253123,12.712430144727,12.0113658075294
ENSMUSG00000020752,Recql5,5.05272211613526,4.36848768583995,3.12897220361202,3.76810221976572,4.58798109588683,4.52076953362354,3.34080667811706,3.56343468332303,3.18477049725311,2.87938464988873,2.74364650877643,2.50098504276452,3.35283926633841,3.82990436918778,2.56113495748081,3.27494943824818,2.2821703490227,3.31196972099116,3.05783437503076,3.2695652134003,3.63620352673883,2.98377590523683,4.1930386869489,3.36663812259858
ENSMUSG00000020755,Sap30bp,9.34256045371279,8.25430712803623,9.9202348626012,8.11341103630245,10.4652078384107,10.3239828583224,9.23721466079254,9.84434408651172,7.0204974630967,5.53648271194571,6.77917997782806,6.58756961400809,7.95012276707836,9.8860388575189,6.78375725981608,8.0238012498291,7.2649895924502,9.39068834729384,8.76446460453473,11.0687027912355,11.6059476129286,8.60982742282616,9.30493766663411,8.81626456514258
ENSMUSG00000020758,Itgb4,0.299291251753749,0.202345505301118,0.234540422138482,0.0893458307276357,0.229214768657693,0.198438817799051,0.53368191822317,0.220644774057321,0.38521514095839,0.12980367924427,0.313543113871178,0.217629259878314,0.165044571242136,0.375400743108774,0.180038627944767,0.335939310070966,0.23511060621239,0.228593527724762,0.41853367521525,0.483319749014919,0.319515129400832,0.187669956625137,0.412619038635801,0.27524102736467
ENSMUSG00000020766,Galk1,12.5994086811919,10.4111781538234,11.1168990628476,10.4757351067052,15.8583145208067,10.7052079074875,18.639011802524,12.8434822547235,2.69075241774704,1.29526715490548,2.53279035729238,2.47326693456225,3.92728063083171,2.92187801716683,2.17082493337741,3.91092930797411,3.1932884552875,3.91038471121123,3.67235739229372,4.06137670355877,2.76322259134271,3.82341942511507,3.04686584845278,4.25002988853053
ENSMUSG00000020770,Unk,25.398471504255,21.0095462397392,25.5009483363371,19.3244247820765,22.3184323324554,23.1328442160772,23.2072421094505,18.8914865650418,17.2926704985525,13.9519943833037,15.6234283224938,13.6453088258614,17.2783163156297,21.1956605509409,14.6322121750615,16.6382560052498,9.91017516947525,10.0140094577965,13.2540595956545,13.3493279222595,11.5824114415639,10.3330889235615,12.9399115618833,13.0856869949466
ENSMUSG00000020773,Trim47,0.2398912398369,0.291935180008823,0.386725242927998,0.114581536115972,1.13663147987514,0.381731711204848,1.74745590555939,0.424448744975897,0,0,0,0,0.0325632869431467,0,0,0.0718042126797022,0.0335019480515929,0.0418799581350014,0,0.0652456083775552,0.0546349453442251,0,0.169332215343628,0.0791168300148808
ENSMUSG00000020774,Aspa,0,0,0,0,0,0,0,0,0,0.0139031485311411,0,0,0.0149581104785869,0,0.0176767855647819,0,0.0153892892040824,0,0,0,0,0,0,0
ENSMUSG00000020775,Mrpl38,7.30718124042798,6.3318768868406,8.15737500981391,5.81699754004704,7.56678401004102,7.77909347951369,8.52775613833627,5.91814710886981,5.40456842764621,3.99288611827174,4.55919792273578,3.75846680085491,5.09915533696781,5.86585007424225,4.37499749521075,4.38977166105968,4.27596530298498,4.67150403604698,4.68491711065487,5.87824551712138,4.74649122228741,4.73253339966624,5.35770449586756,4.98043428232891
ENSMUSG00000020776,Fbf1,10.6655812359946,9.92344838544162,11.5686889228395,9.09696978291395,10.3724784036493,12.1002779866747,10.9344312205179,9.41886927436084,10.5869389704247,8.67202028638683,11.107587124296,8.81961769796999,9.33004759503019,11.6467802062299,9.0976492632327,10.0966626098666,16.3017384470657,16.1076554243529,19.5926692326795,17.1632104063157,18.5072264863627,15.1307742353716,18.5225543515798,16.0286427815466
ENSMUSG00000020777,Acox1,11.0512352431436,11.8008499914975,13.2737787314757,13.1551568160433,10.9896048105951,11.230614045902,12.9466585032411,13.1980192641725,9.35856004787222,8.25838815460212,10.5933691377265,10.0803296149811,8.76235633505571,11.1306985150069,10.1478384127959,10.8780485739147,11.971837414328,10.8861932499267,10.1600442612455,11.1485319962131,11.967063407162,11.0960815837404,8.79406301950126,10.1500871666376
ENSMUSG00000020778,Ten1,3.463297870138,3.60977279337645,4.39413249509708,3.67601761028953,2.47556991530851,3.34872324551723,2.97829773933226,3.73527688510986,5.6462683353342,3.09512218773836,3.53223109255308,4.10394961840423,3.88497440797333,4.44054493378924,3.35650277455495,4.93120958028244,3.19085177877754,2.8131572318359,3.48853891664587,3.85936862017749,4.71066183812873,3.41834382290608,2.97091757950308,3.56329138204851
ENSMUSG00000020780,Srp68,27.0399585749369,20.647424631002,29.283765431588,19.7699548972817,24.4001368439729,24.285826325386,28.2298937075496,22.9977368142098,21.4247597515387,15.6666793611935,21.8125131438593,17.8802452379482,17.4737072403964,23.5537151961962,20.2266086002653,19.3012189739303,13.6588066466246,16.7397421263031,17.3483481805753,17.7012384416421,17.0882419205885,17.2760183110346,16.2017119321819,19.6309621183434
ENSMUSG00000020781,Tsen54,3.52341478461829,2.34602552328309,2.58183939643956,2.33739185926838,2.44222212420635,2.15914734332997,2.81935445788127,3.2534930695942,4.32424107989051,2.05432877445861,2.13056002151024,2.07034073507781,2.50007351321234,2.39987677661271,2.95446831018596,3.27573856340049,1.93842434983627,2.74937324835415,2.75964366908257,2.72243804280838,2.67484512722703,2.90116654706221,3.57988143626185,2.78996139442223
ENSMUSG00000020782,Llgl2,0,0.109887519587687,0.0727837558084279,0.0215648569554901,0.265556003655445,0.179609866182435,0.0328880532734995,0,0.204549451913392,0.0341780951091718,0.151355969158155,0.227620657337862,0.0919287673302087,0.0652378913189443,0.0651822344669972,0.202709043847012,0.0756629462602036,0.0472921905446857,0,0.0552580735691412,0.0616955307664969,0.0226483750640885,0.023901920363585,0.03092582053637
ENSMUSG00000020783,1200014J11Rik,4.67493210999108,4.02164022239427,6.80007721896264,5.38983663130289,4.37212622365597,5.09833417054964,5.25487254548639,6.06896236153394,4.7693877811538,3.80337537304065,3.73146386863128,4.74088528809105,5.25173011043771,5.07276164845187,5.04257453176382,4.96992769850995,3.50076836406194,3.82743715673099,4.21633760494899,4.42828516711891,4.40569755822474,3.53116547276861,3.85462217535218,3.96698155713434
ENSMUSG00000020785,Camkk1,0.45758224422752,0.428349097276894,0.378288104223203,0.392286035218218,0.603840730415023,0.303390356578334,0.576899505302367,0.518985746382814,0.362430822669408,0.55511900720503,0.702376144430281,0.796277778249033,0.57335143641313,0.904184107436241,0.367011415312567,0.579460766756663,2.06457552182751,1.78203266066397,2.98728642962713,1.38813182094039,2.52518086307315,1.3242738187956,2.67091137144412,1.82612398495989
ENSMUSG00000020787,P2rx1,0.0999775300501212,0,0,0,0,0.0331440073061987,0.0910341314610465,0,0,0,0,0,0,0,0.0400943166676996,0.037406575557902,0.0698116784160812,0,0,0.271918840247792,0,0,0,0.0253637544428658
ENSMUSG00000020788,Atp2a3,0,0,0.178029167776823,0,0,0,0.0301665839910682,0.0244244002084849,0,0,0,0,0,0,0,0.0371869952052614,0,0.021689393201899,0.0191709624720696,0.0168951655853639,0,0.0207742338213302,0.0219240489000579,0.0126074333293927
ENSMUSG00000020790,Ankfy1,12.8881420416822,10.4749221063232,13.2745786802598,12.8777668044542,12.1461172910913,12.1306715762848,12.2800078719239,12.53201275226,7.09035627347396,5.84393549978215,7.49583358305566,6.90824275981882,7.11258681252233,8.4031992109738,7.37438929709256,7.44327144909321,9.89696976486361,9.33961501952766,7.46002004063929,9.0231187254613,9.04576692589909,8.50019977899492,7.69352447825872,7.88917233102409
ENSMUSG00000020792,Exoc7,14.0625596137593,9.42618682641012,13.0519646493376,8.89837008435324,11.2424586486107,10.6786394045847,13.1146892501559,10.6626237595292,12.5203153789071,9.09871450655342,12.1599115281255,10.0022220682121,12.0528528888478,14.6898342446623,12.9420543010547,13.715887133522,11.6029743165496,12.6161096233407,13.4463646972062,12.6878205707274,12.3524144175499,12.7620870702326,13.6010082092371,13.2107727764944
ENSMUSG00000020793,Galr2,0.32057127408172,0.361220918080045,0.0478507753984833,0.0425326413242647,0.21823311646766,0.283397456608376,0.162163813168599,0.21007370928503,0.660167153214113,0.505574183760673,0.511750801257868,0.276270224040241,0.362624551260204,0.686237449617733,0.471385746653024,0.359825060079575,0.70884720297273,0.32646245867044,0.65955604439739,0.435944801903779,0.243365758170123,0.268018067126494,0.659988856423811,0.237204289437937
ENSMUSG00000020794,Ube2g1,17.3948129442686,18.0182894642557,16.1434868430196,23.2463223994649,16.5043143263343,18.8864383192179,19.2396332652168,19.0139875110681,15.4618576986603,14.209339645025,14.9593510045792,17.9113485784238,16.1433259500524,14.8378803872085,16.5720694656486,15.4611531044495,28.6149364331038,22.7132235058528,19.2799510056081,24.4930717201523,21.2767257560011,23.9830612664894,16.7893686586942,19.7892953082427
ENSMUSG00000020798,Spns3,0,0,0.0640095339753132,0.0758606877940407,0,0.0157957551159716,0.0144616675795962,0,0.0163536928941122,0.0300578599689231,0.133109715795589,0.0153985037727586,0,0,0.0382162604403455,0,0.0166354081193004,0,0.0919043689315535,0.0485966064576834,0.0542580158011821,0.0199180698639152,0.105102489325713,0.036263537806385
ENSMUSG00000020799,Tekt1,0.485402619694639,0.382867449052536,0.144909376545838,0.515216607114151,0.264355380539863,1.28734430350833,0.294654247947284,0.477134121458725,0.166601986055678,0.255176776678219,0.452014990506846,0.575193925144202,0.549078851969828,1.88334525707358,0.713762881491878,0.544839918344904,0.395434522470867,0.776793181560738,1.43561196963316,0.99014836634619,1.93462274096521,0.608741405236746,0.713815673496952,0.862007992393945
ENSMUSG00000020801,Med31,7.20575044978294,7.74340721361232,8.35557516680753,7.1854103375693,8.2410879801073,10.2090247938096,11.0964291744787,8.42504861133756,7.08113011714724,8.56503063435846,7.02291696893841,7.64805408655216,8.33977777219653,9.31597088034524,9.3080230818872,8.79757250296034,5.08454998868569,6.75332480978112,6.61290714918782,5.10584599778865,5.95978827204361,6.40496046812423,6.49176157074968,6.74457783875411
ENSMUSG00000020802,Ube2o,10.6951662311324,8.32130584536832,9.2452620691242,6.57814592317837,9.00058082888767,8.67068666929134,9.44470506293809,7.68350153419397,9.07915712284237,7.78013145577606,9.98262455585317,8.59697766760019,8.75784922287126,9.76084526720836,8.29959178940633,10.1386108960596,12.70105859799,13.4296227325117,15.5079237481372,12.8064556386794,14.4961863161766,10.4978473483519,15.238938721611,13.3115643220291
ENSMUSG00000020803,Txndc17,11.2984425481491,14.0042403424592,13.8469446246777,15.8583788410659,13.8448143990365,13.2081622771398,15.5820317540481,13.6389245091701,9.32056740417334,7.12752680090877,10.2048675640561,10.4417207561916,12.4442667001953,10.7406008683561,12.8777251985946,13.4235643594775,9.96556436604181,9.77583871707919,8.87013211974315,10.9170588005451,12.0760147887166,13.2578524242229,9.88160268372828,11.47798489268
ENSMUSG00000020804,Aanat,0.157811795779656,0.106693755238075,0.212005119143731,0.0628142916971702,0,0.0523169087064171,0.287389771599816,0,0.0541648469397295,0,0,0,0.16066251916327,0.063341821116249,0.0632877818717447,0.0590452560670432,0.0550979121594147,0.0688765396868483,0.30439522794648,0.268260280987092,0.0898536232810918,0.131940744209795,0.0696217091047538,0.0900809829694385
ENSMUSG00000020805,Slc13a5,0.259182719338456,0.325424985114551,0.0663213907328866,0.0294752164481925,0.241977667740213,0.122746923220614,0.0899039108672863,0.327558498168476,0,0,0.0886611151163461,0,0.02512996325889,0,0,0,0.0517087065017532,0.129279554739536,0.0285671142254513,0.0251758943161136,0.084326509885133,0.0928685627627918,0.1960173288508,0.0187866409177547
ENSMUSG00000020806,Rhbdf2,0.942070529236689,0.821287930576703,0.777111780323753,0.532859344699535,0.506310725528597,0.805431313009599,1.09858400662655,0.926023008697965,1.61670760320672,0.735051819130449,0.811311459844169,0.368551681834148,0.925435941511967,1.01496502443462,0.795371859079626,0.946118515551508,0.051933399539641,0.151481541374382,0.191274991148686,0.202282341484164,0.141154898466329,0.269452762995613,0.0437486877918782,0.176103906248879
ENSMUSG00000020807,4933427D14Rik,10.7335012843436,8.19107267592091,10.5412478036691,8.80127790141288,9.08824286268311,9.31575244849055,9.60556297604381,10.120486238889,4.90145752902207,4.08302550914348,5.64414033909692,6.04438709229836,4.98689277564551,6.06471530864554,4.48923332357537,5.48097927803383,8.65293512753298,8.46446368179311,9.27650468131116,8.70777486707153,7.89492701956348,8.41543171672184,9.6941355746981,8.12526671503536
ENSMUSG00000020808,Fam64a,15.9291008361292,12.8039889206673,14.5914402431411,14.1262859413202,17.2514098344121,14.4144978394248,19.7483591826084,14.0766829063972,1.38907452667854,0.523712748782375,1.03537298000636,0.503054322540653,1.93686533745466,1.9992872790761,1.66465134444779,0.854183368315081,0.869540478492115,0.588786837283501,0.44035602252471,0.740882071404682,1.18170482812539,0.477183083003121,1.28187633956258,0.579184191014433
ENSMUSG00000020810,Cygb,0.112587308615001,0.190295704591289,0.605001309542728,0.0448134564960936,0.413884582273801,0.261270327864179,0.273375770153293,0.498012577223972,2.27991947112202,2.09523013080671,3.10036242615341,2.6925383739795,1.26083203048207,1.89797204533914,0.948176407682085,2.4853467994552,6.56449904025088,5.99488873054737,6.29775575211279,7.69364961849749,7.75659186507556,7.71867504286269,5.21535595681107,8.08326858933674
ENSMUSG00000020811,Wscd1,21.0283389612943,16.1828319453508,20.3407875551614,14.9368048583246,18.9537319713453,16.2965767204464,19.1565583961504,14.5322788367127,5.84118662190205,2.47160166395265,3.2005414779858,2.55216460990569,4.63272953651968,4.29998915100452,2.72509482599743,3.29827048306204,5.02275240528576,6.01163499821005,6.11654767415088,5.11988544115966,6.44831268265554,4.99025008584948,7.12996458868166,6.11130699902676
ENSMUSG00000020812,1810032O08Rik,2.3162121402552,1.75769890541255,1.77806310659379,2.14489536176746,2.08522686155669,2.19388016661167,1.779035169943,2.41615035664714,1.39527162817475,0.626212634525467,0.943248655056228,1.22211756167657,1.15496442090138,1.51783067026401,0.947834845575572,1.41487407549701,1.02322142130919,1.11405818028789,1.20352346646073,1.25349834610806,0.753592239636304,1.146092628063,1.71002053021954,1.60693455066247
ENSMUSG00000020814,Mxra7,5.54298257100343,4.34117746767616,3.73552251475504,3.58249004666513,1.47949457327235,3.02018008859809,2.06549629099196,2.15784621498969,0.715786979822096,0.553939582463666,0.744689092922016,0.496616237107887,0.335234340487476,0.396502315619782,0.484200499280563,0.698146563894344,0.536507566246546,0.910201599533813,0.762172041267247,0.783643144534689,0.624954309980994,0.412956319236304,0.629507205828387,0.689189218511058
ENSMUSG00000020817,Rabep1,12.6864323585732,12.5426758319053,12.491365491618,14.2058526593326,9.58334443515921,12.6552149329634,12.4330249432821,14.1605830162726,8.7610456942042,7.56922386583752,8.92136334225458,11.4107486769143,8.83084764802762,10.6748491798719,10.5891203619137,9.13582624875304,16.5031483894014,17.2946604342895,16.0088311236298,17.8498703600707,17.3402709211728,17.4754439893166,14.0764492387022,14.2141399240844
ENSMUSG00000020818,Mfsd11,1.92862250591316,1.44182074763324,2.47466141215695,1.55007314085661,1.22708940807265,1.41398349428473,2.10506780106186,1.76816986681711,1.74398406488489,1.55591479156827,1.33217209711276,1.51027201898313,1.71173547362533,1.86082264903056,1.79973958897373,2.10927411639385,2.29199060797567,2.08816809347096,1.94585810950253,2.64795189172193,2.21732482041094,1.98455586316237,1.88168509860637,1.81833762838751
ENSMUSG00000020821,Kif1c,3.94960023279023,3.45060303284358,4.18335206625575,2.35451723517766,3.37381919450817,3.64704794523438,4.19293750768048,3.42140663794594,1.58462698996407,1.21734332874138,1.23797367187193,1.30556286192959,1.90949038031377,1.91101473394097,1.12827258627151,1.37652702111438,1.22153646348919,1.38533099559265,1.40536381725054,1.5083114957567,1.23221475137264,1.0856278826762,1.11388993360148,1.319975830574
ENSMUSG00000020823,Sec14l1,9.10643994969488,7.73914810239233,14.9849744295551,6.23034441409485,12.0252042894616,12.1847873849868,13.5755155977916,10.1196627610184,13.5817146012477,12.0777558017101,16.5076716797058,11.1455554807517,11.0581083476101,16.4553065477699,15.0332735206284,15.7359392370982,14.4413424440875,16.0575439816366,17.3392192181764,16.151220307099,18.0328057967183,16.2820228794765,19.8292542996714,15.9560627572026
ENSMUSG00000020826,Nos2,0.0626052042894962,0,0,0,0,0.0622636110535102,0,0,0,0,0,0,0,0,0,0,0,0,0.0724536160412686,0,0,0,0.0552389800769111,0.103236894127242
ENSMUSG00000020827,Mink1,6.5965129793649,5.3771463092674,7.25395222700062,3.60608594639668,7.58865216830527,5.66087095833878,5.943068994325,5.78648466676495,5.23031995993972,3.99015939315741,5.61514753922343,3.08982271089741,5.21385571787119,5.4461773413625,5.49176052352678,4.95178916419332,7.46316383958107,6.52337311624625,9.50249652574763,7.77830201432645,8.53390719223792,5.75944646952701,9.30152014505391,7.35598307095086
ENSMUSG00000020828,Pld2,2.2667650167314,1.71698956416115,3.43992887096889,1.80449424919683,2.26325753339359,1.80908389207299,1.65629117941363,2.62014198698466,0.158483292557337,0.0794427508199752,0.0670110880725807,0.108528418145047,0.0712256796141284,0.0505458006316325,0.0673369041923938,0.0628229435953249,0.439672878700128,0.439699368519113,0.242902717886275,0.428135170135829,0.262906642783271,0.280764501114382,0.29630429236393,0.236948461760818
ENSMUSG00000020829,Slc46a1,2.55624366605424,2.24670028684279,2.44200528579065,1.93319140398262,2.33186336240171,2.03383681197128,1.73275193405969,1.46574156251146,3.10002301585767,2.15011289232245,2.6864701694604,3.27694158924095,3.06507224600249,4.54866254956845,3.10958762792102,3.57062766689065,3.30217172053339,5.68989541603312,5.58802434368503,6.1413488067328,5.1911180455392,5.05799983476726,6.2025483343503,4.47468508778968
